id,period,yield
659,200901,2.57
659,200902,0.81
659,200903,4.21
659,200904,1.6
659,200905,0.2
659,200906,2.5
659,200907,2.69
659,200908,1.39
659,200909,1.74
659,200910,0.92
659,200911,2.5
659,200912,-0.68
660,200901,1.98
660,200902,0.1
660,200903,4.05
660,200904,3.0
660,200905,0.57
660,200906,2.03
660,200907,2.43
660,200908,0.2
660,200909,2.16
660,200910,0.29
660,200911,1.55
660,200912,0.91
661,200901,2.07
661,200902,0.09
661,200903,4.15
661,200904,3.67
661,200905,0.73
661,200906,1.85
661,200907,2.29
661,200908,0.63
661,200909,2.12
661,200910,0.67
661,200911,1.29
661,200912,0.58
662,200901,3.8
662,200902,1.03
662,200903,3.91
662,200904,3.95
662,200905,1.48
662,200906,2.5
662,200907,2.9
662,200908,1.52
662,200909,1.6
662,200910,1.57
662,200911,1.73
662,200912,0.26
665,200901,4.64
665,200902,0.58
665,200903,3.54
665,200904,4.25
665,200905,1.39
665,200906,3.0
665,200907,2.34
665,200908,1.74
665,200909,1.92
665,200910,1.58
665,200911,1.9
665,200912,0.13
667,200901,3.05
667,200902,0.69
667,200903,4.71
667,200904,2.65
667,200905,0.15
667,200906,3.47
667,200907,2.68
667,200908,0.83
667,200909,2.21
667,200910,1.42
667,200911,1.42
667,200912,-0.14
670,200901,2.75
670,200902,1.01
670,200903,2.84
670,200904,1.97
670,200905,0.8
670,200906,1.07
670,200907,2.93
670,200908,0.79
670,200909,2.17
670,200910,1.52
670,200911,2.39
670,200912,1.17
671,200901,4.83
671,200902,-0.27
671,200903,5.09
671,200904,4.87
671,200905,0.7
671,200906,3.24
671,200907,2.15
671,200908,1.06
671,200909,1.87
671,200910,1.03
671,200911,1.53
671,200912,0.15
1032,200901,10.44
1032,200902,2.53
1032,200903,2.06
1032,200904,5.73
1032,200905,4.01
1032,200906,1.9
1032,200907,2.0
1032,200908,1.6
1032,200909,1.47
1032,200910,0.93
1032,200911,1.55
1032,200912,0.64
1142,200901,8.7
1142,200902,1.81
1142,200903,4.64
1142,200904,4.9
1142,200905,1.86
1142,200906,4.5
1142,200907,3.06
1142,200908,1.65
1142,200909,1.36
1142,200910,2.01
1142,200911,1.86
1142,200912,0.45
1177,200901,9.91
1177,200902,2.44
1177,200903,2.29
1177,200904,5.17
1177,200905,3.5
1177,200906,2.52
1177,200907,0.94
1177,200908,1.44
1177,200909,1.97
1177,200910,1.01
1177,200911,1.67
1177,200912,0.25
1286,200901,11.17
1286,200902,1.99
1286,200903,5.24
1286,200904,5.31
1286,200905,1.09
1286,200906,5.63
1286,200907,3.04
1286,200908,1.34
1286,200909,1.67
1286,200910,1.32
1286,200911,1.78
1286,200912,0.53
1307,200901,1.18
1307,200902,0.28
1308,200901,0.04
1308,200902,0.02
1328,200901,0.25
1328,200902,1.61
1328,200903,1.21
1328,200904,-0.05
1328,200905,0.36
1328,200906,0.58
1328,200907,2.03
1328,200908,1.89
1328,200909,1.99
1328,200910,0.91
1328,200911,2.03
1328,200912,0.39
1329,200901,0.11
1329,200902,0.05
1329,200903,0.06
1329,200904,0.02
1329,200905,-0.26
1329,200906,0.8
1329,200907,2.11
1329,200908,2.06
1329,200909,2.02
1329,200910,1.21
1329,200911,2.35
1329,200912,-0.38
131,201001,-0.11
131,201002,1.31
131,201003,1.69
131,201004,-0.62
131,201005,-1.83
131,201006,-0.18
131,201007,2.11
131,201008,0.54
131,201009,2.43
131,201010,2.49
131,201011,-0.31
131,201012,1.99
162,201001,0.28
162,201002,0.67
162,201003,1.72
162,201004,0.03
162,201005,-1.07
162,201006,0.12
162,201007,1.66
162,201008,1.02
162,201009,2.42
162,201010,2.36
162,201011,-0.11
162,201012,1.93
163,201001,-0.29
163,201002,1.39
163,201003,1.91
163,201004,-0.34
163,201005,-1.42
163,201006,0.31
163,201007,1.47
163,201008,0.71
163,201009,2.3
163,201010,2.15
163,201011,0.0
163,201012,1.29
166,201001,0.08
166,201002,1.19
166,201003,1.8
166,201004,-0.69
166,201005,-1.77
166,201006,-0.28
166,201007,2.09
166,201008,0.44
166,201009,2.39
166,201010,2.37
166,201011,-0.25
166,201012,1.9
168,201001,0.37
168,201002,1.1
168,201003,1.55
168,201004,-0.43
168,201005,-1.25
168,201006,0.19
168,201007,2.04
168,201008,0.6
168,201009,1.96
168,201010,2.16
168,201011,-0.14
168,201012,1.65
170,201001,0.67
170,201002,1.04
170,201003,1.93
170,201004,-0.27
170,201005,-1.51
170,201006,0.5
170,201007,2.13
170,201008,0.94
170,201009,1.94
170,201010,2.44
170,201011,-0.37
170,201012,1.28
171,201001,0.53
171,201002,0.91
171,201003,1.91
171,201004,-0.44
171,201005,-1.73
171,201006,0.3
171,201007,2.36
171,201008,0.54
171,201009,2.16
171,201010,2.23
171,201011,-0.53
171,201012,1.68
180,201001,0.28
180,201002,1.07
180,201003,2.21
180,201004,-1.22
180,201005,-1.92
180,201006,-0.11
180,201007,2.06
180,201008,0.93
180,201009,2.65
180,201010,2.62
180,201011,-0.72
180,201012,1.62
209,201001,0.48
209,201002,1.02
209,201003,1.41
209,201004,-0.87
209,201005,-1.67
209,201006,0.54
209,201007,2.36
209,201008,0.77
209,201009,2.34
209,201010,2.4
209,201011,-0.54
209,201012,1.68
214,201001,0.63
214,201002,0.99
214,201003,1.88
214,201004,-0.43
214,201005,-1.8
214,201006,0.34
214,201007,2.45
214,201008,0.63
214,201009,2.13
214,201010,2.25
214,201011,-0.38
214,201012,1.73
657,201001,-0.03
657,201002,1.37
657,201003,2.02
657,201004,-0.86
657,201005,-1.76
657,201006,-0.12
657,201007,2.28
657,201008,0.57
657,201009,2.2
657,201010,2.72
657,201011,-0.64
657,201012,1.67
659,201001,0.24
659,201002,0.89
659,201003,2.03
659,201004,0.09
659,201005,-1.11
659,201006,0.9
659,201007,2.0
659,201008,1.67
659,201009,1.9
659,201010,2.93
659,201011,-1.11
659,201012,1.1
660,201001,-0.63
660,201002,0.73
660,201003,1.87
660,201004,-0.76
660,201005,-1.81
660,201006,0.44
660,201007,1.64
660,201008,0.24
660,201009,2.13
660,201010,2.37
660,201011,-0.64
660,201012,1.27
662,201001,0.92
662,201002,1.05
662,201003,2.1
662,201004,-0.46
662,201005,-1.8
662,201006,0.48
662,201007,2.38
662,201008,0.76
662,201009,1.69
662,201010,2.5
662,201011,-0.75
662,201012,1.2
665,201001,1.23
665,201002,1.42
665,201003,1.73
665,201004,-0.61
665,201005,-1.49
665,201006,0.54
665,201007,2.15
665,201008,0.82
665,201009,1.67
665,201010,2.45
665,201011,-0.65
665,201012,1.08
667,201001,0.88
667,201002,0.98
667,201003,1.56
667,201004,-0.09
667,201005,-0.87
667,201006,1.05
667,201007,1.45
667,201008,1.37
667,201009,1.32
667,201010,3.15
667,201011,-1.41
667,201012,0.69
670,201001,0.35
670,201002,1.35
670,201003,2.3
670,201004,-1.3
670,201005,-1.99
670,201006,0.35
670,201007,1.96
670,201008,1.26
670,201009,2.08
670,201010,3.05
670,201011,-1.15
670,201012,1.2
671,201001,0.71
671,201002,1.0
671,201003,1.58
671,201004,-0.54
671,201005,-1.74
671,201006,0.63
671,201007,2.16
671,201008,0.87
671,201009,1.91
671,201010,2.56
671,201011,-0.92
671,201012,1.13
1032,201001,0.88
1032,201002,0.59
1032,201003,0.74
1032,201004,-0.23
1032,201005,-1.9
1032,201006,0.72
1032,201007,1.63
1032,201008,0.58
1032,201009,2.15
1032,201010,2.37
1032,201011,-0.55
1032,201012,1.72
1142,201001,1.8
1142,201002,1.64
1142,201003,1.5
1142,201004,-0.39
1142,201005,-1.74
1142,201006,0.84
1142,201007,1.98
1142,201008,0.98
1142,201009,2.16
1142,201010,2.6
1142,201011,-0.45
1142,201012,1.66
1177,201001,0.99
1177,201002,0.61
1177,201003,1.07
1177,201004,-0.05
1177,201005,-2.15
1177,201006,0.91
1177,201007,1.51
1177,201008,0.36
1177,201009,2.05
1177,201010,2.39
1177,201011,-0.61
1177,201012,1.31
1286,201001,1.17
1286,201002,1.55
1286,201003,1.66
1286,201004,-0.34
1286,201005,-1.29
1286,201006,0.97
1286,201007,1.7
1286,201008,1.06
1286,201009,1.24
1286,201010,2.7
1286,201011,-0.98
1286,201012,0.68
1328,201001,-0.64
1328,201002,1.21
1328,201003,1.53
1328,201004,-0.64
1328,201005,-1.66
1328,201006,0.79
1328,201007,2.1
1328,201008,0.65
1328,201009,1.99
1328,201010,1.72
1328,201011,-0.24
1328,201012,1.78
1329,201001,-0.37
1329,201002,1.39
1329,201003,1.75
1329,201004,-0.72
1329,201005,-1.69
1329,201006,1.04
1329,201007,2.27
1329,201008,0.76
1329,201009,1.87
1329,201010,2.01
1329,201011,-0.58
1329,201012,1.53
131,201101,0.68
131,201102,0.28
131,201103,0.14
131,201104,0.01
131,201105,-0.83
131,201106,-1.01
131,201107,0.08
131,201108,-2.44
131,201109,-1.63
131,201110,2.95
131,201111,-0.89
131,201112,0.53
162,201101,0.35
162,201102,0.88
162,201103,0.14
162,201104,0.86
162,201105,-0.63
162,201106,-0.95
162,201107,0.47
162,201108,-1.27
162,201109,-1.85
162,201110,2.26
162,201111,-0.45
162,201112,0.07
163,201101,0.63
163,201102,0.13
163,201103,0.03
163,201104,0.42
163,201105,-0.44
163,201106,-0.61
163,201107,0.22
163,201108,-1.68
163,201109,-1.24
163,201110,2.5
163,201111,-0.62
163,201112,0.49
166,201101,0.56
166,201102,0.26
166,201103,0.18
166,201104,-0.15
166,201105,-0.74
166,201106,-0.87
166,201107,0.0
166,201108,-2.49
166,201109,-1.73
166,201110,3.07
166,201111,-0.99
166,201112,0.69
168,201101,1.3
168,201102,0.24
168,201103,0.24
168,201104,0.18
168,201105,-0.36
168,201106,-0.79
168,201107,0.17
168,201108,-2.69
168,201109,-2.0
168,201110,3.26
168,201111,-1.51
168,201112,0.7
170,201101,1.15
170,201102,0.38
170,201103,-0.19
170,201104,0.2
170,201105,-0.16
170,201106,-0.86
170,201107,0.25
170,201108,-2.59
170,201109,-1.61
170,201110,2.77
170,201111,-1.46
170,201112,0.8
171,201101,0.86
171,201102,0.36
171,201103,0.26
171,201104,0.48
171,201105,-0.52
171,201106,-0.83
171,201107,0.06
171,201108,-2.95
171,201109,-2.05
171,201110,3.6
171,201111,-1.58
171,201112,0.77
180,201101,0.32
180,201102,0.39
180,201103,0.08
180,201104,0.17
180,201105,-0.6
180,201106,-0.69
180,201107,0.19
180,201108,-2.24
180,201109,-1.12
180,201110,2.28
180,201111,-0.93
180,201112,0.35
209,201101,0.66
209,201102,0.12
209,201103,0.21
209,201104,0.15
209,201105,-0.46
209,201106,-0.94
209,201107,0.35
209,201108,-2.48
209,201109,-1.52
209,201110,3.12
209,201111,-1.91
209,201112,0.46
214,201101,0.89
214,201102,0.37
214,201103,0.31
214,201104,0.44
214,201105,-0.5
214,201106,-0.8
214,201107,0.0
214,201108,-2.91
214,201109,-2.06
214,201110,3.51
214,201111,-1.47
214,201112,0.77
657,201101,0.59
657,201102,0.22
657,201103,-0.37
657,201104,-0.11
657,201105,-1.13
657,201106,-1.48
657,201107,-0.11
657,201108,-2.64
657,201109,-2.36
657,201110,3.65
657,201111,-1.55
657,201112,0.41
659,201101,0.15
659,201102,0.78
659,201103,-0.71
659,201104,0.84
659,201105,-0.68
659,201106,-1.18
659,201107,0.34
659,201108,-0.93
659,201109,-2.32
659,201110,2.6
659,201111,-0.52
659,201112,0.16
660,201101,0.14
660,201102,0.16
660,201103,-0.87
660,201104,0.11
660,201105,-0.65
660,201106,-0.92
660,201107,0.44
660,201108,-1.51
660,201109,-1.08
660,201110,2.64
660,201111,-1.52
660,201112,0.63
662,201101,0.83
662,201102,0.37
662,201103,-0.33
662,201104,0.39
662,201105,-0.76
662,201106,-1.15
662,201107,-0.03
662,201108,-3.14
662,201109,-2.49
662,201110,3.91
662,201111,-2.09
662,201112,0.95
665,201101,1.12
665,201102,0.23
665,201103,-0.56
665,201104,-0.14
665,201105,-0.64
665,201106,-0.94
665,201107,0.04
665,201108,-2.67
665,201109,-2.31
665,201110,3.39
665,201111,-2.0
665,201112,0.8
667,201101,0.77
667,201102,0.26
667,201103,-0.96
667,201104,0.13
667,201105,-0.02
667,201106,-1.14
667,201107,0.48
667,201108,-1.88
667,201109,-1.57
667,201110,2.65
667,201111,-1.53
667,201112,1.23
670,201101,0.03
670,201102,0.24
670,201103,-0.33
670,201104,0.1
670,201105,-0.97
670,201106,-1.02
670,201107,-0.03
670,201108,-2.49
670,201109,-1.68
670,201110,2.48
670,201111,-1.12
670,201112,0.42
671,201101,0.37
671,201102,0.08
671,201103,-0.51
671,201104,0.32
671,201105,-0.56
671,201106,-0.83
671,201107,0.28
671,201108,-1.64
671,201109,-1.75
671,201110,3.02
671,201111,-1.32
671,201112,0.64
1032,201101,0.41
1032,201102,-0.04
1032,201103,-0.29
1032,201104,-0.09
1032,201105,-1.65
1032,201106,-0.48
1032,201107,0.19
1032,201108,-2.43
1032,201109,-2.04
1032,201110,3.54
1032,201111,-0.59
1032,201112,0.0
1142,201101,0.58
1142,201102,0.21
1142,201103,0.21
1142,201104,-0.15
1142,201105,-0.44
1142,201106,-0.74
1142,201107,0.09
1142,201108,-2.44
1142,201109,-1.07
1142,201110,2.59
1142,201111,-1.22
1142,201112,0.51
1177,201101,0.34
1177,201102,-0.07
1177,201103,-0.61
1177,201104,-0.14
1177,201105,-1.89
1177,201106,-0.71
1177,201107,0.06
1177,201108,-2.43
1177,201109,-2.43
1177,201110,3.68
1177,201111,-0.52
1177,201112,-0.07
1286,201101,0.33
1286,201102,0.09
1286,201103,-0.57
1286,201104,-0.21
1286,201105,-0.18
1286,201106,-0.95
1286,201107,0.24
1286,201108,-1.8
1286,201109,-1.14
1286,201110,2.38
1286,201111,-1.5
1286,201112,0.74
1328,201101,0.88
1328,201102,0.32
1328,201103,0.55
1328,201104,0.67
1328,201105,-0.09
1328,201106,-0.78
1328,201107,0.4
1328,201108,-2.41
1328,201109,-1.98
1328,201110,3.66
1328,201111,-0.89
1328,201112,0.97
1329,201101,0.57
1329,201102,0.21
1329,201103,0.09
1329,201104,0.64
1329,201105,-0.12
1329,201106,-1.0
1329,201107,0.42
1329,201108,-1.36
1329,201109,-2.1
1329,201110,3.83
1329,201111,-1.4
1329,201112,1.17
1531,201101,0.0
1531,201102,0.01
1531,201103,0.2
1531,201104,-0.3
1531,201105,-0.4
1531,201106,-0.64
1531,201107,-0.11
1531,201108,-1.97
1531,201109,-1.21
1531,201110,2.26
1531,201111,-0.33
1531,201112,0.55
1532,201101,0.0
1532,201102,0.0
1532,201103,0.11
1532,201104,-0.34
1532,201105,-1.21
1532,201106,0.49
1532,201107,0.2
1532,201108,-1.53
1532,201109,-1.05
1532,201110,1.72
1532,201111,-1.09
1532,201112,0.76
131,201201,2.01
131,201202,0.22
131,201203,1.19
131,201204,1.0
131,201205,-2.43
131,201206,0.04
131,201207,1.47
131,201208,0.88
131,201209,1.89
131,201210,1.35
131,201211,0.71
131,201212,-0.37
162,201201,2.18
162,201202,0.99
162,201203,0.52
162,201204,0.95
162,201205,-1.84
162,201206,0.46
162,201207,1.25
162,201208,0.9
162,201209,1.62
162,201210,0.65
162,201211,0.51
162,201212,0.47
163,201201,2.22
163,201202,0.86
163,201203,0.68
163,201204,1.37
163,201205,-1.93
163,201206,0.07
163,201207,1.99
163,201208,0.77
163,201209,1.68
163,201210,1.22
163,201211,0.53
163,201212,-0.04
166,201201,2.0
166,201202,0.22
166,201203,1.24
166,201204,0.94
166,201205,-2.35
166,201206,0.06
166,201207,1.19
166,201208,0.95
166,201209,1.96
166,201210,1.51
166,201211,0.75
166,201212,-0.47
168,201201,2.33
168,201202,0.9
168,201203,1.05
168,201204,0.82
168,201205,-2.06
168,201206,0.43
168,201207,1.49
168,201208,0.81
168,201209,2.05
168,201210,1.63
168,201211,0.93
168,201212,0.39
170,201201,2.3
170,201202,0.76
170,201203,0.86
170,201204,1.2
170,201205,-2.21
170,201206,-0.32
170,201207,1.88
170,201208,0.95
170,201209,2.13
170,201210,1.71
170,201211,1.11
170,201212,0.74
171,201201,2.48
171,201202,0.87
171,201203,1.19
171,201204,1.03
171,201205,-2.27
171,201206,0.43
171,201207,1.73
171,201208,0.75
171,201209,2.06
171,201210,1.35
171,201211,0.76
171,201212,0.11
180,201201,1.84
180,201202,0.47
180,201203,0.89
180,201204,1.22
180,201205,-2.22
180,201206,-0.15
180,201207,2.26
180,201208,0.33
180,201209,1.64
180,201210,0.98
180,201211,0.62
180,201212,-0.27
209,201201,1.97
209,201202,0.41
209,201203,1.16
209,201204,1.32
209,201205,-2.49
209,201206,-0.2
209,201207,1.63
209,201208,0.74
209,201209,2.38
209,201210,1.77
209,201211,0.58
209,201212,-0.13
214,201201,2.42
214,201202,0.85
214,201203,1.2
214,201204,1.01
214,201205,-2.23
214,201206,0.53
214,201207,1.65
214,201208,0.79
214,201209,2.0
214,201210,1.3
214,201211,0.79
214,201212,0.09
657,201201,2.62
657,201202,0.32
657,201203,1.22
657,201204,1.12
657,201205,-2.9
657,201206,-0.33
657,201207,1.83
657,201208,0.45
657,201209,1.91
657,201210,2.05
657,201211,1.12
657,201212,-0.19
659,201201,2.48
659,201202,0.99
659,201203,0.33
659,201204,1.03
659,201205,-2.12
659,201206,0.13
659,201207,2.0
659,201208,0.72
659,201209,1.22
659,201210,0.67
659,201211,0.42
659,201212,0.44
660,201201,2.33
660,201202,0.62
660,201203,0.72
660,201204,1.11
660,201205,-2.57
660,201206,0.28
660,201207,2.32
660,201208,0.31
660,201209,1.54
660,201210,1.23
660,201211,0.69
660,201212,0.37
662,201201,2.86
662,201202,0.9
662,201203,1.2
662,201204,1.22
662,201205,-2.76
662,201206,0.05
662,201207,2.35
662,201208,0.59
662,201209,2.1
662,201210,1.73
662,201211,0.98
662,201212,0.2
665,201201,2.43
665,201202,0.38
665,201203,1.12
665,201204,0.97
665,201205,-2.27
665,201206,-0.13
665,201207,2.08
665,201208,0.35
665,201209,1.78
665,201210,2.06
665,201211,0.97
665,201212,0.59
667,201201,2.58
667,201202,0.54
667,201203,0.69
667,201204,1.36
667,201205,-2.13
667,201206,-0.56
667,201207,2.77
667,201208,0.52
667,201209,2.07
667,201210,2.22
667,201211,1.15
667,201212,1.47
670,201201,2.1
670,201202,0.33
670,201203,0.92
670,201204,1.17
670,201205,-2.55
670,201206,-0.47
670,201207,2.73
670,201208,-0.09
670,201209,1.71
670,201210,1.5
670,201211,0.91
670,201212,0.08
671,201201,1.76
671,201202,0.52
671,201203,0.7
671,201204,1.12
671,201205,-2.37
671,201206,0.42
671,201207,2.27
671,201208,0.39
671,201209,1.7
671,201210,1.18
671,201211,0.27
671,201212,-0.21
1032,201201,2.58
1032,201202,-0.39
1032,201203,0.77
1032,201204,1.29
1032,201205,-2.71
1032,201206,-0.62
1032,201207,1.1
1032,201208,0.28
1032,201209,2.36
1032,201210,1.61
1032,201211,0.89
1032,201212,-0.45
1142,201201,1.69
1142,201202,0.01
1142,201203,1.14
1142,201204,1.27
1142,201205,-2.35
1142,201206,-0.36
1142,201207,1.87
1142,201208,0.39
1142,201209,2.13
1142,201210,1.78
1142,201211,1.01
1142,201212,0.09
1177,201201,2.73
1177,201202,-0.41
1177,201203,0.62
1177,201204,1.12
1177,201205,-3.06
1177,201206,-0.81
1177,201207,1.24
1177,201208,0.15
1177,201209,2.18
1177,201210,1.79
1177,201211,0.89
1177,201212,-0.44
1286,201201,1.64
1286,201202,-0.05
1286,201203,0.92
1286,201204,1.3
1286,201205,-2.22
1286,201206,-0.62
1286,201207,2.27
1286,201208,0.04
1286,201209,1.78
1286,201210,2.07
1286,201211,0.81
1286,201212,0.47
1328,201201,2.69
1328,201202,1.15
1328,201203,0.87
1328,201204,1.21
1328,201205,-2.45
1328,201206,0.23
1328,201207,2.39
1328,201208,0.75
1328,201209,2.52
1328,201210,1.8
1328,201211,0.83
1328,201212,0.83
1329,201201,2.88
1329,201202,0.93
1329,201203,0.72
1329,201204,1.31
1329,201205,-2.65
1329,201206,0.11
1329,201207,2.91
1329,201208,0.56
1329,201209,2.32
1329,201210,2.2
1329,201211,0.69
1329,201212,1.16
1531,201201,1.77
1531,201202,0.45
1531,201203,1.01
1531,201204,1.1
1531,201205,-1.47
1531,201206,0.56
1531,201207,1.88
1531,201208,0.49
1531,201209,1.63
1531,201210,0.92
1531,201211,0.62
1531,201212,0.04
1532,201201,1.91
1532,201202,0.3
1532,201203,0.85
1532,201204,1.14
1532,201205,-1.47
1532,201206,0.36
1532,201207,2.55
1532,201208,0.19
1532,201209,1.47
1532,201210,1.24
1532,201211,0.51
1532,201212,0.14
131,201301,1.04
131,201302,0.95
131,201303,0.51
131,201304,0.46
131,201305,1.55
131,201306,-1.1
131,201307,1.79
131,201308,-0.3
131,201309,2.42
131,201310,1.34
131,201311,1.66
131,201312,-0.05
162,201301,1.26
162,201302,0.61
162,201303,0.75
162,201304,0.66
162,201305,1.34
162,201306,-1.0
162,201307,1.92
162,201308,-0.45
162,201309,2.28
162,201310,1.38
162,201311,1.75
162,201312,0.5
163,201301,1.22
163,201302,0.88
163,201303,0.31
163,201304,0.67
163,201305,1.76
163,201306,-1.37
163,201307,1.83
163,201308,-0.14
163,201309,2.1
163,201310,1.42
163,201311,1.35
163,201312,0.08
166,201301,1.11
166,201302,1.03
166,201303,0.43
166,201304,0.61
166,201305,1.42
166,201306,-1.14
166,201307,1.79
166,201308,-0.21
166,201309,2.46
166,201310,1.42
166,201311,1.66
166,201312,-0.09
168,201301,1.11
168,201302,0.85
168,201303,0.74
168,201304,1.02
168,201305,1.52
168,201306,-1.21
168,201307,1.73
168,201308,-0.4
168,201309,2.12
168,201310,1.33
168,201311,1.42
168,201312,-0.06
170,201301,1.38
170,201302,0.69
170,201303,0.54
170,201304,0.99
170,201305,1.59
170,201306,-1.14
170,201307,2.03
170,201308,-0.36
170,201309,2.37
170,201310,1.48
170,201311,1.61
170,201312,0.07
171,201301,1.18
171,201302,1.02
171,201303,0.74
171,201304,0.74
171,201305,1.61
171,201306,-1.15
171,201307,1.92
171,201308,-0.46
171,201309,2.21
171,201310,1.53
171,201311,1.66
171,201312,0.28
180,201301,1.23
180,201302,0.62
180,201303,0.57
180,201304,1.11
180,201305,1.22
180,201306,-1.62
180,201307,1.49
180,201308,-0.35
180,201309,1.87
180,201310,1.64
180,201311,1.17
180,201312,-0.1
209,201301,1.17
209,201302,0.83
209,201303,0.44
209,201304,0.56
209,201305,1.79
209,201306,-1.1
209,201307,1.71
209,201308,-0.04
209,201309,2.12
209,201310,1.27
209,201311,1.46
209,201312,0.07
214,201301,1.17
214,201302,1.0
214,201303,0.71
214,201304,0.75
214,201305,1.63
214,201306,-1.16
214,201307,1.88
214,201308,-0.41
214,201309,2.22
214,201310,1.52
214,201311,1.63
214,201312,0.34
657,201301,1.05
657,201302,1.07
657,201303,0.19
657,201304,0.45
657,201305,1.37
657,201306,-1.14
657,201307,1.81
657,201308,-0.61
657,201309,2.57
657,201310,1.47
657,201311,1.96
657,201312,-0.2
659,201301,0.66
659,201302,0.49
659,201303,0.59
659,201304,0.61
659,201305,1.37
659,201306,-1.32
659,201307,1.76
659,201308,-0.76
659,201309,2.24
659,201310,1.36
659,201311,1.67
659,201312,0.28
660,201301,0.79
660,201302,1.03
660,201303,0.23
660,201304,0.83
660,201305,1.19
660,201306,-1.04
660,201307,1.33
660,201308,-0.46
660,201309,2.02
660,201310,1.26
660,201311,1.36
660,201312,-0.06
662,201301,0.96
662,201302,1.21
662,201303,0.63
662,201304,0.82
662,201305,1.65
662,201306,-1.49
662,201307,1.92
662,201308,-0.77
662,201309,2.35
662,201310,1.58
662,201311,1.77
662,201312,0.18
665,201301,0.71
665,201302,1.02
665,201303,0.7
665,201304,1.35
665,201305,1.29
665,201306,-1.38
665,201307,1.63
665,201308,-0.88
665,201309,2.32
665,201310,1.4
665,201311,1.44
665,201312,-0.33
667,201301,0.66
667,201302,0.68
667,201303,0.6
667,201304,1.35
667,201305,1.28
667,201306,-1.6
667,201307,2.08
667,201308,-1.04
667,201309,2.77
667,201310,1.69
667,201311,1.73
667,201312,-0.14
670,201301,1.08
670,201302,0.66
670,201303,0.39
670,201304,1.61
670,201305,1.17
670,201306,-1.85
670,201307,1.62
670,201308,-0.88
670,201309,2.28
670,201310,1.82
670,201311,1.28
670,201312,-0.21
671,201301,0.97
671,201302,0.95
671,201303,0.27
671,201304,0.57
671,201305,1.84
671,201306,-1.32
671,201307,1.47
671,201308,-0.58
671,201309,2.26
671,201310,1.23
671,201311,1.72
671,201312,-0.31
1032,201301,1.43
1032,201302,1.17
1032,201303,0.12
1032,201304,0.45
1032,201305,1.7
1032,201306,-1.17
1032,201307,1.76
1032,201308,0.09
1032,201309,2.2
1032,201310,1.19
1032,201311,1.29
1032,201312,-0.14
1177,201301,1.11
1177,201302,1.17
1177,201303,0.11
1177,201304,0.54
1177,201305,1.55
1177,201306,-1.35
1177,201307,1.59
1177,201308,-0.26
1177,201309,2.07
1177,201310,1.19
1177,201311,1.43
1177,201312,-0.28
1328,201301,0.96
1328,201302,1.19
1328,201303,0.26
1328,201304,1.39
1328,201305,1.2
1328,201306,-1.52
1328,201307,1.61
1328,201308,-0.53
1328,201309,2.57
1328,201310,1.93
1328,201311,1.0
1328,201312,-0.13
1329,201301,0.57
1329,201302,1.14
1329,201303,0.21
1329,201304,1.62
1329,201305,1.0
1329,201306,-1.85
1329,201307,1.45
1329,201308,-1.04
1329,201309,2.85
1329,201310,2.16
1329,201311,1.07
1329,201312,-0.48
1531,201301,1.16
1531,201302,0.87
1531,201303,0.56
1531,201304,1.16
1531,201305,1.19
1531,201306,-1.24
1531,201307,1.88
1531,201308,-0.51
1531,201309,1.96
1531,201310,1.42
1531,201311,1.57
1531,201312,0.08
1532,201301,0.56
1532,201302,0.82
1532,201303,0.66
1532,201304,1.27
1532,201305,0.87
1532,201306,-1.72
1532,201307,1.75
1532,201308,-1.13
1532,201309,2.24
1532,201310,1.46
1532,201311,1.66
1532,201312,-0.14
131,201401,-0.56
131,201402,1.67
131,201403,0.77
131,201404,-0.04
131,201405,0.88
131,201406,0.23
131,201407,-0.33
131,201408,1.92
131,201409,0.53
131,201410,0.33
131,201411,1.41
131,201412,-1.21
162,201401,-0.73
162,201402,1.66
162,201403,0.79
162,201404,-0.21
162,201405,0.97
162,201406,0.52
162,201407,-0.12
162,201408,1.53
162,201409,0.43
162,201410,0.01
162,201411,1.33
162,201412,-0.66
163,201401,-0.46
163,201402,1.57
163,201403,1.1
163,201404,0.33
163,201405,0.81
163,201406,-0.06
163,201407,-0.22
163,201408,1.79
163,201409,0.63
163,201410,-0.27
163,201411,1.65
163,201412,-1.29
168,201401,-0.39
168,201402,1.62
168,201403,1.09
168,201404,0.07
168,201405,1.31
168,201406,0.13
168,201407,-0.05
168,201408,2.02
168,201409,0.68
168,201410,0.37
168,201411,1.12
168,201412,-1.17
170,201401,-0.41
170,201402,1.76
170,201403,0.98
170,201404,-0.11
170,201405,1.31
170,201406,0.22
170,201407,-0.28
170,201408,1.79
170,201409,0.17
170,201410,0.41
170,201411,1.55
170,201412,-1.06
171,201401,-0.5
171,201402,1.84
171,201403,1.01
171,201404,0.28
171,201405,1.13
171,201406,0.22
171,201407,-0.14
171,201408,1.75
171,201409,0.25
171,201410,0.35
171,201411,1.17
171,201412,-0.95
209,201401,-0.23
209,201402,1.48
209,201403,0.86
209,201404,0.13
209,201405,1.0
209,201406,0.03
209,201407,-0.1
209,201408,1.88
209,201409,0.5
209,201410,0.24
209,201411,1.12
209,201412,-1.17
214,201401,-0.5
214,201402,1.86
214,201403,1.01
214,201404,0.28
214,201405,1.13
214,201406,0.22
214,201407,-0.11
214,201408,1.77
214,201409,0.26
214,201410,0.32
